county,fair,year,apple_type,apple_totals
Knox ,No. Knox Co. Fair,1880,Yellow Bellflower,12
Knox ,No. Knox Co. Fair,1880,Blue Pearmain,12
Knox ,No. Knox Co. Fair,1880,Fall Greening,12
Knox ,No. Knox Co. Fair,1880,Hurlburt,12
Knox ,No. Knox Co. Fair,1880,Gravenstein,12
Knox ,No. Knox Co. Fair,1880,Hubbardston,12
Knox ,No. Knox Co. Fair,1880,R. I. Pippin,12
Knox ,No. Knox Co. Fair,1880,Raleigh,12
Knox ,No. Knox Co. Fair,1880,Winter Greening,12
Knox ,No. Knox Co. Fair,1881,Porter,20
Knox ,No. Knox Co. Fair,1881,Northern Spy,20
Knox ,No. Knox Co. Fair,1881,Baldwin,20
Knox ,No. Knox Co. Fair,1881,Yellow Bellflower,20
Knox ,No. Knox Co. Fair,1881,Blue Pearmain,20
Knox ,No. Knox Co. Fair,1881,Talman Sweet,20
Knox ,No. Knox Co. Fair,1881,Fall Greening,20
Knox ,No. Knox Co. Fair,1881,Hurlburt,20
Knox ,No. Knox Co. Fair,1881,Gravenstein,20
Knox ,No. Knox Co. Fair,1881,Tompkins King,20
Knox ,No. Knox Co. Fair,1881,Hubbardston,20
Knox ,No. Knox Co. Fair,1881,Roxbury Russet,20
Knox ,No. Knox Co. Fair,1881,Winthrop Greening,20
Knox ,No. Knox Co. Fair,1881,Greening,20
Knox ,No. Knox Co. Fair,1881,Twenty Ounce Pippin,20
Knox ,No. Knox Co. Fair,1881,Ben Davis,20
Knox ,No. Knox Co. Fair,1881,Philadelphia Pippin,20
Knox ,No. Knox Co. Fair,1881,Fall Pippin,20
Knox ,No. Knox Co. Fair,1881,Golden Greening,20
Knox ,No. Knox Co. Fair,1881,Jennet's Red,20
Knox ,No. Knox Co. Fair,1882,Porter,17
Knox ,No. Knox Co. Fair,1882,Northern Spy,17
Knox ,No. Knox Co. Fair,1882,Yellow Bellflower,17
Knox ,No. Knox Co. Fair,1882,Talman Sweet,17
Knox ,No. Knox Co. Fair,1882,Union Pippin,17
Knox ,No. Knox Co. Fair,1882,Fall Greening,17
Knox ,No. Knox Co. Fair,1882,Fameuse,17
Knox ,No. Knox Co. Fair,1882,Tompkins King,17
Knox ,No. Knox Co. Fair,1882,Golden Russet,17
Knox ,No. Knox Co. Fair,1882,Roxbury Russet,17
Knox ,No. Knox Co. Fair,1882,St. Lawrence,17
Knox ,No. Knox Co. Fair,1882,Rhode Island Greening,17
Knox ,No. Knox Co. Fair,1882,Newtown Pippin,17
Knox ,No. Knox Co. Fair,1882,Fall Gentian,17
Knox ,No. Knox Co. Fair,1882,Pippin,17
Knox ,No. Knox Co. Fair,1882,Pewaukee,17
Knox ,No. Knox Co. Fair,1882,Winter Sweet,17
Knox ,No. Knox Co. Fair,1883,Porter,19
Knox ,No. Knox Co. Fair,1883,Baldwin,19
Knox ,No. Knox Co. Fair,1883,Yellow Bellflower,19
Knox ,No. Knox Co. Fair,1883,Talman Sweet,19
Knox ,No. Knox Co. Fair,1883,Union Pippin,19
Knox ,No. Knox Co. Fair,1883,Fall Greening,19
Knox ,No. Knox Co. Fair,1883,Fameuse,19
Knox ,No. Knox Co. Fair,1883,Hurlburt,19
Knox ,No. Knox Co. Fair,1883,Gravenstein,19
Knox ,No. Knox Co. Fair,1883,Tompkins King,19
Knox ,No. Knox Co. Fair,1883,Golden Russet,19
Knox ,No. Knox Co. Fair,1883,Hubbardston,19
Knox ,No. Knox Co. Fair,1883,Roxbury Russet,19
Knox ,No. Knox Co. Fair,1883,Nod Head,19
Knox ,No. Knox Co. Fair,1883,Fletcher Sweet,19
Knox ,No. Knox Co. Fair,1883,St. Lawrence,19
Knox ,No. Knox Co. Fair,1883,Wagner,19
Knox ,No. Knox Co. Fair,1883,Rhode Island Greening,19
Knox ,No. Knox Co. Fair,1883,Fall Gentian,19
Knox ,No. Knox Co. Fair,1884,Porter,23
Knox ,No. Knox Co. Fair,1884,Northern Spy,23
Knox ,No. Knox Co. Fair,1884,Baldwin,23
Knox ,No. Knox Co. Fair,1884,Yellow Bellflower,23
Knox ,No. Knox Co. Fair,1884,Blue Pearmain,23
Knox ,No. Knox Co. Fair,1884,Talman Sweet,23
Knox ,No. Knox Co. Fair,1884,Union Pippin,23
Knox ,No. Knox Co. Fair,1884,Fall Greening,23
Knox ,No. Knox Co. Fair,1884,Fameuse,23
Knox ,No. Knox Co. Fair,1884,Hurlburt,23
Knox ,No. Knox Co. Fair,1884,Tompkins King,23
Knox ,No. Knox Co. Fair,1884,Golden Russet,23
Knox ,No. Knox Co. Fair,1884,Hubbardston,23
Knox ,No. Knox Co. Fair,1884,Roxbury Russet,23
Knox ,No. Knox Co. Fair,1884,Nod Head,23
Knox ,No. Knox Co. Fair,1884,Winthrop Greening,23
Knox ,No. Knox Co. Fair,1884,Fletcher Sweet,23
Knox ,No. Knox Co. Fair,1884,St. Lawrence,23
Knox ,No. Knox Co. Fair,1884,Rhode Island Greening,23
Knox ,No. Knox Co. Fair,1884,Newtown Pippin,23
Knox ,No. Knox Co. Fair,1884,Sweet Russet,23
Knox ,No. Knox Co. Fair,1884,River,23
Knox ,No. Knox Co. Fair,1884,Vose Sweet,23
Knox ,No. Knox Co. Fair,1885,Porter,17
Knox ,No. Knox Co. Fair,1885,Northern Spy,17
Knox ,No. Knox Co. Fair,1885,Baldwin,17
Knox ,No. Knox Co. Fair,1885,Yellow Bellflower,17
Knox ,No. Knox Co. Fair,1885,Union Pippin,17
Knox ,No. Knox Co. Fair,1885,Fameuse,17
Knox ,No. Knox Co. Fair,1885,Hurlburt,17
Knox ,No. Knox Co. Fair,1885,Gravenstein,17
Knox ,No. Knox Co. Fair,1885,Tompkins King,17
Knox ,No. Knox Co. Fair,1885,Golden Russet,17
Knox ,No. Knox Co. Fair,1885,Roxbury Russet,17
Knox ,No. Knox Co. Fair,1885,Fletcher Sweet,17
Knox ,No. Knox Co. Fair,1885,St. Lawrence,17
Knox ,No. Knox Co. Fair,1885,Wagner,17
Knox ,No. Knox Co. Fair,1885,Rhode Island Greening,17
Knox ,No. Knox Co. Fair,1885,Newtown Pippin,17
Knox ,No. Knox Co. Fair,1885,Fall Gentian,17
Knox ,No. Knox Co. Fair,1886,Porter,22
Knox ,No. Knox Co. Fair,1886,Northern Spy,22
Knox ,No. Knox Co. Fair,1886,Baldwin,22
Knox ,No. Knox Co. Fair,1886,Yellow Bellflower,22
Knox ,No. Knox Co. Fair,1886,Blue Pearmain,22
Knox ,No. Knox Co. Fair,1886,Talman Sweet,22
Knox ,No. Knox Co. Fair,1886,Union Pippin,22
Knox ,No. Knox Co. Fair,1886,Fall Greening,22
Knox ,No. Knox Co. Fair,1886,Fameuse,22
Knox ,No. Knox Co. Fair,1886,Hurlburt,22
Knox ,No. Knox Co. Fair,1886,Golden Russet,22
Knox ,No. Knox Co. Fair,1886,Hubbardston,22
Knox ,No. Knox Co. Fair,1886,Roxbury Russet,22
Knox ,No. Knox Co. Fair,1886,Nod Head,22
Knox ,No. Knox Co. Fair,1886,Winthrop Greening,22
Knox ,No. Knox Co. Fair,1886,Fletcher Sweet,22
Knox ,No. Knox Co. Fair,1886,Rhode Island Greening,22
Knox ,No. Knox Co. Fair,1886,Newtown Pippin,22
Knox ,No. Knox Co. Fair,1886,Fall Gentian,22
Knox ,No. Knox Co. Fair,1886,Ben Davis,22
Knox ,No. Knox Co. Fair,1886,River,22
Knox ,No. Knox Co. Fair,1886,Philadelphia Pippin,22
Knox ,No. Knox Co. Fair,1887,Porter,24
Knox ,No. Knox Co. Fair,1887,Northern Spy,24
Knox ,No. Knox Co. Fair,1887,Yellow Bellflower,24
Knox ,No. Knox Co. Fair,1887,Blue Pearmain,24
Knox ,No. Knox Co. Fair,1887,Talman Sweet,24
Knox ,No. Knox Co. Fair,1887,Union Pippin,24
Knox ,No. Knox Co. Fair,1887,Fall Greening,24
Knox ,No. Knox Co. Fair,1887,Fameuse,24
Knox ,No. Knox Co. Fair,1887,Hurlburt,24
Knox ,No. Knox Co. Fair,1887,Golden Russet,24
Knox ,No. Knox Co. Fair,1887,Hubbardston,24
Knox ,No. Knox Co. Fair,1887,Roxbury Russet,24
Knox ,No. Knox Co. Fair,1887,Nod Head,24
Knox ,No. Knox Co. Fair,1887,Winthrop Greening,24
Knox ,No. Knox Co. Fair,1887,Fallawater,24
Knox ,No. Knox Co. Fair,1887,St. Lawrence,24
Knox ,No. Knox Co. Fair,1887,Wagner,24
Knox ,No. Knox Co. Fair,1887,Stark,24
Knox ,No. Knox Co. Fair,1887,Rhode Island Greening,24
Knox ,No. Knox Co. Fair,1887,Newtown Pippin,24
Knox ,No. Knox Co. Fair,1887,Fall Gentian,24
Knox ,No. Knox Co. Fair,1887,Sweet Russet,24
Knox ,No. Knox Co. Fair,1887,Philadelphia Pippin,24
Knox ,No. Knox Co. Fair,1887,Common Russets,24
Knox ,No. Knox Co. Fair,1888,Porter,52
Knox ,No. Knox Co. Fair,1888,Northern Spy,52
Knox ,No. Knox Co. Fair,1888,Baldwin,52
Knox ,No. Knox Co. Fair,1888,Yellow Bellflower,52
Knox ,No. Knox Co. Fair,1888,Blue Pearmain,52
Knox ,No. Knox Co. Fair,1888,Talman Sweet,52
Knox ,No. Knox Co. Fair,1888,Union Pippin,52
Knox ,No. Knox Co. Fair,1888,Fall Greening,52
Knox ,No. Knox Co. Fair,1888,Fameuse,52
Knox ,No. Knox Co. Fair,1888,Hurlburt,52
Knox ,No. Knox Co. Fair,1888,Gravenstein,52
Knox ,No. Knox Co. Fair,1888,Tompkins King,52
Knox ,No. Knox Co. Fair,1888,Golden Russet,52
Knox ,No. Knox Co. Fair,1888,Roxbury Russet,52
Knox ,No. Knox Co. Fair,1888,Nod Head,52
Knox ,No. Knox Co. Fair,1888,Winthrop Greening,52
Knox ,No. Knox Co. Fair,1888,Fallawater,52
Knox ,No. Knox Co. Fair,1888,Fletcher Sweet,52
Knox ,No. Knox Co. Fair,1888,St. Lawrence,52
Knox ,No. Knox Co. Fair,1888,Stark,52
Knox ,No. Knox Co. Fair,1888,Rhode Island Greening,52
Knox ,No. Knox Co. Fair,1888,Twenty Ounce Pippin,52
Knox ,No. Knox Co. Fair,1888,Newtown Pippin,52
Knox ,No. Knox Co. Fair,1888,Fall Gentian,52
Knox ,No. Knox Co. Fair,1888,Wealthy,52
Knox ,No. Knox Co. Fair,1888,Ben Davis,52
Knox ,No. Knox Co. Fair,1888,Pound Sweet,52
Knox ,No. Knox Co. Fair,1888,River,52
Knox ,No. Knox Co. Fair,1888,Black Oxford,52
Knox ,No. Knox Co. Fair,1888,Primate,52
Knox ,No. Knox Co. Fair,1888,Colvert,52
Knox ,No. Knox Co. Fair,1888,Lake,52
Knox ,No. Knox Co. Fair,1888,Ribston Pippin,52
Knox ,No. Knox Co. Fair,1888,Strawberry,52
Knox ,No. Knox Co. Fair,1888,Orange Sweet,52
Knox ,No. Knox Co. Fair,1888,Garden Royal,52
Knox ,No. Knox Co. Fair,1888,Benoni,52
Knox ,No. Knox Co. Fair,1888,Russet,52
Knox ,No. Knox Co. Fair,1888,Sweet Bough,52
Knox ,No. Knox Co. Fair,1888,Tippecanoe,52
Knox ,No. Knox Co. Fair,1888,Bell's Early,52
Knox ,No. Knox Co. Fair,1888,Duchess of Oldenberg,52
Knox ,No. Knox Co. Fair,1888,Golden Sweet,52
Knox ,No. Knox Co. Fair,1888,Potter's Sweet,52
Knox ,No. Knox Co. Fair,1888,Red Astrachan,52
Knox ,No. Knox Co. Fair,1888,Early Joe,52
Knox ,No. Knox Co. Fair,1888,Excelsior,52
Knox ,No. Knox Co. Fair,1888,Fall Spy,52
Knox ,No. Knox Co. Fair,1888,Magog Redstreak,52
Knox ,No. Knox Co. Fair,1888,Strawberry Sweet,52
Knox ,No. Knox Co. Fair,1888,Striped Bell's Early,52
Knox ,No. Knox Co. Fair,1888,Wallbridge,52
Knox ,No. Knox Co. Fair,1889,Porter,35
Knox ,No. Knox Co. Fair,1889,Northern Spy,35
Knox ,No. Knox Co. Fair,1889,Baldwin,35
Knox ,No. Knox Co. Fair,1889,Yellow Bellflower,35
Knox ,No. Knox Co. Fair,1889,Blue Pearmain,35
Knox ,No. Knox Co. Fair,1889,Talman Sweet,35
Knox ,No. Knox Co. Fair,1889,Union Pippin,35
Knox ,No. Knox Co. Fair,1889,Fall Greening,35
Knox ,No. Knox Co. Fair,1889,Hurlburt,35
Knox ,No. Knox Co. Fair,1889,Gravenstein,35
Knox ,No. Knox Co. Fair,1889,Tompkins King,35
Knox ,No. Knox Co. Fair,1889,Golden Russet,35
Knox ,No. Knox Co. Fair,1889,Hubbardston,35
Knox ,No. Knox Co. Fair,1889,Roxbury Russet,35
Knox ,No. Knox Co. Fair,1889,Nod Head,35
Knox ,No. Knox Co. Fair,1889,Winthrop Greening,35
Knox ,No. Knox Co. Fair,1889,Fallawater,35
Knox ,No. Knox Co. Fair,1889,Fletcher Sweet,35
Knox ,No. Knox Co. Fair,1889,St. Lawrence,35
Knox ,No. Knox Co. Fair,1889,Wagner,35
Knox ,No. Knox Co. Fair,1889,Stark,35
Knox ,No. Knox Co. Fair,1889,Rhode Island Greening,35
Knox ,No. Knox Co. Fair,1889,Newtown Pippin,35
Knox ,No. Knox Co. Fair,1889,Fall Gentian,35
Knox ,No. Knox Co. Fair,1889,Wealthy,35
Knox ,No. Knox Co. Fair,1889,Black Oxford,35
Knox ,No. Knox Co. Fair,1889,Lake,35
Knox ,No. Knox Co. Fair,1889,Mother,35
Knox ,No. Knox Co. Fair,1889,Benoni,35
Knox ,No. Knox Co. Fair,1889,Cummings Sweet,35
Knox ,No. Knox Co. Fair,1889,Haas,35
Knox ,No. Knox Co. Fair,1889,Maiden Blush,35
Knox ,No. Knox Co. Fair,1889,Seek-no-Further,35
Knox ,No. Knox Co. Fair,1889,N. Y. Geneting,35
Knox ,No. Knox Co. Fair,1889,Ohio Pippin,35
Knox ,No. Knox Co. Fair,1890,Porter,18
Knox ,No. Knox Co. Fair,1890,Northern Spy,18
Knox ,No. Knox Co. Fair,1890,Baldwin,18
Knox ,No. Knox Co. Fair,1890,Yellow Bellflower,18
Knox ,No. Knox Co. Fair,1890,Blue Pearmain,18
Knox ,No. Knox Co. Fair,1890,Talman Sweet,18
Knox ,No. Knox Co. Fair,1890,Union Pippin,18
Knox ,No. Knox Co. Fair,1890,Fameuse,18
Knox ,No. Knox Co. Fair,1890,Hurlburt,18
Knox ,No. Knox Co. Fair,1890,Tompkins King,18
Knox ,No. Knox Co. Fair,1890,Hubbardston,18
Knox ,No. Knox Co. Fair,1890,Roxbury Russet,18
Knox ,No. Knox Co. Fair,1890,Nod Head,18
Knox ,No. Knox Co. Fair,1890,Greening,18
Knox ,No. Knox Co. Fair,1890,Fallawater,18
Knox ,No. Knox Co. Fair,1890,St. Lawrence,18
Knox ,No. Knox Co. Fair,1890,Newtown Pippin,18
Knox ,No. Knox Co. Fair,1890,River,18
Knox ,No. Knox Co. Fair,1891,Porter,40
Knox ,No. Knox Co. Fair,1891,Northern Spy,40
Knox ,No. Knox Co. Fair,1891,Baldwin,40
Knox ,No. Knox Co. Fair,1891,Yellow Bellflower,40
Knox ,No. Knox Co. Fair,1891,Blue Pearmain,40
Knox ,No. Knox Co. Fair,1891,Talman Sweet,40
Knox ,No. Knox Co. Fair,1891,Union Pippin,40
Knox ,No. Knox Co. Fair,1891,Fall Greening,40
Knox ,No. Knox Co. Fair,1891,Fameuse,40
Knox ,No. Knox Co. Fair,1891,Hurlburt,40
Knox ,No. Knox Co. Fair,1891,Gravenstein,40
Knox ,No. Knox Co. Fair,1891,Tompkins King,40
Knox ,No. Knox Co. Fair,1891,Golden Russet,40
Knox ,No. Knox Co. Fair,1891,Hubbardston,40
Knox ,No. Knox Co. Fair,1891,Roxbury Russet,40
Knox ,No. Knox Co. Fair,1891,Nod Head,40
Knox ,No. Knox Co. Fair,1891,Winthrop Greening,40
Knox ,No. Knox Co. Fair,1891,Greening,40
Knox ,No. Knox Co. Fair,1891,Fallawater,40
Knox ,No. Knox Co. Fair,1891,Fletcher Sweet,40
Knox ,No. Knox Co. Fair,1891,St. Lawrence,40
Knox ,No. Knox Co. Fair,1891,Wagner,40
Knox ,No. Knox Co. Fair,1891,Stark,40
Knox ,No. Knox Co. Fair,1891,Munson Sweet,40
Knox ,No. Knox Co. Fair,1891,Twenty Ounce Pippin,40
Knox ,No. Knox Co. Fair,1891,Granite Beauty,40
Knox ,No. Knox Co. Fair,1891,Sweet Russet,40
Knox ,No. Knox Co. Fair,1891,Lyscom,40
Knox ,No. Knox Co. Fair,1891,River,40
Knox ,No. Knox Co. Fair,1891,Black Oxford,40
Knox ,No. Knox Co. Fair,1891,Philadelphia Pippin,40
Knox ,No. Knox Co. Fair,1891,Primate,40
Knox ,No. Knox Co. Fair,1891,Colvert,40
Knox ,No. Knox Co. Fair,1891,Mother,40
Knox ,No. Knox Co. Fair,1891,Ribston Pippin,40
Knox ,No. Knox Co. Fair,1891,Benoni,40
Knox ,No. Knox Co. Fair,1891,Striped Graft,40
Knox ,No. Knox Co. Fair,1891,Sweet Bough,40
Knox ,No. Knox Co. Fair,1891,Bell's Early,40
Knox ,No. Knox Co. Fair,1891,Harvey,40
Knox ,No. Knox Co. Fair,1892,Porter,32
Knox ,No. Knox Co. Fair,1892,Northern Spy,32
Knox ,No. Knox Co. Fair,1892,Baldwin,32
Knox ,No. Knox Co. Fair,1892,Yellow Bellflower,32
Knox ,No. Knox Co. Fair,1892,Blue Pearmain,32
Knox ,No. Knox Co. Fair,1892,Talman Sweet,32
Knox ,No. Knox Co. Fair,1892,Union Pippin,32
Knox ,No. Knox Co. Fair,1892,Fameuse,32
Knox ,No. Knox Co. Fair,1892,Hurlburt,32
Knox ,No. Knox Co. Fair,1892,Gravenstein,32
Knox ,No. Knox Co. Fair,1892,Tompkins King,32
Knox ,No. Knox Co. Fair,1892,Hubbardston,32
Knox ,No. Knox Co. Fair,1892,Roxbury Russet,32
Knox ,No. Knox Co. Fair,1892,Winthrop Greening,32
Knox ,No. Knox Co. Fair,1892,Greening,32
Knox ,No. Knox Co. Fair,1892,Fallawater,32
Knox ,No. Knox Co. Fair,1892,Fletcher Sweet,32
Knox ,No. Knox Co. Fair,1892,St. Lawrence,32
Knox ,No. Knox Co. Fair,1892,Wagner,32
Knox ,No. Knox Co. Fair,1892,Stark,32
Knox ,No. Knox Co. Fair,1892,Munson Sweet,32
Knox ,No. Knox Co. Fair,1892,Ben Davis,32
Knox ,No. Knox Co. Fair,1892,Granite Beauty,32
Knox ,No. Knox Co. Fair,1892,Sweet Russet,32
Knox ,No. Knox Co. Fair,1892,Lyscom,32
Knox ,No. Knox Co. Fair,1892,River,32
Knox ,No. Knox Co. Fair,1892,Mother,32
Knox ,No. Knox Co. Fair,1892,Pewaukee,32
Knox ,No. Knox Co. Fair,1892,Golden Pippin,32
Knox ,No. Knox Co. Fair,1892,Cummings Sweet,32
Knox ,No. Knox Co. Fair,1892,Monmouth Pippin,32
Knox ,No. Knox Co. Fair,1892,Somerset,32
Knox ,No. Knox Co. Fair,1893,Porter,27
Knox ,No. Knox Co. Fair,1893,Northern Spy,27
Knox ,No. Knox Co. Fair,1893,Baldwin,27
Knox ,No. Knox Co. Fair,1893,Yellow Bellflower,27
Knox ,No. Knox Co. Fair,1893,Blue Pearmain,27
Knox ,No. Knox Co. Fair,1893,Talman Sweet,27
Knox ,No. Knox Co. Fair,1893,Union Pippin,27
Knox ,No. Knox Co. Fair,1893,Fall Greening,27
Knox ,No. Knox Co. Fair,1893,Fameuse,27
Knox ,No. Knox Co. Fair,1893,Hurlburt,27
Knox ,No. Knox Co. Fair,1893,Gravenstein,27
Knox ,No. Knox Co. Fair,1893,Hubbardston,27
Knox ,No. Knox Co. Fair,1893,Roxbury Russet,27
Knox ,No. Knox Co. Fair,1893,Winthrop Greening,27
Knox ,No. Knox Co. Fair,1893,Greening,27
Knox ,No. Knox Co. Fair,1893,Fallawater,27
Knox ,No. Knox Co. Fair,1893,Fletcher Sweet,27
Knox ,No. Knox Co. Fair,1893,St. Lawrence,27
Knox ,No. Knox Co. Fair,1893,Wagner,27
Knox ,No. Knox Co. Fair,1893,Stark,27
Knox ,No. Knox Co. Fair,1893,Munson Sweet,27
Knox ,No. Knox Co. Fair,1893,Twenty Ounce Pippin,27
Knox ,No. Knox Co. Fair,1893,Granite Beauty,27
Knox ,No. Knox Co. Fair,1893,Sweet Russet,27
Knox ,No. Knox Co. Fair,1893,Lyscom,27
Knox ,No. Knox Co. Fair,1893,River,27
Knox ,No. Knox Co. Fair,1893,Primate,27
Knox ,No. Knox Co. Fair,1894,Porter,44
Knox ,No. Knox Co. Fair,1894,Northern Spy,44
Knox ,No. Knox Co. Fair,1894,Baldwin,44
Knox ,No. Knox Co. Fair,1894,Yellow Bellflower,44
Knox ,No. Knox Co. Fair,1894,Blue Pearmain,44
Knox ,No. Knox Co. Fair,1894,Talman Sweet,44
Knox ,No. Knox Co. Fair,1894,Union Pippin,44
Knox ,No. Knox Co. Fair,1894,Fameuse,44
Knox ,No. Knox Co. Fair,1894,Hurlburt,44
Knox ,No. Knox Co. Fair,1894,Gravenstein,44
Knox ,No. Knox Co. Fair,1894,Tompkins King,44
Knox ,No. Knox Co. Fair,1894,Hubbardston,44
Knox ,No. Knox Co. Fair,1894,Roxbury Russet,44
Knox ,No. Knox Co. Fair,1894,Nod Head,44
Knox ,No. Knox Co. Fair,1894,Winthrop Greening,44
Knox ,No. Knox Co. Fair,1894,Greening,44
Knox ,No. Knox Co. Fair,1894,Fallawater,44
Knox ,No. Knox Co. Fair,1894,St. Lawrence,44
Knox ,No. Knox Co. Fair,1894,Wagner,44
Knox ,No. Knox Co. Fair,1894,Munson Sweet,44
Knox ,No. Knox Co. Fair,1894,Twenty Ounce Pippin,44
Knox ,No. Knox Co. Fair,1894,Newtown Pippin,44
Knox ,No. Knox Co. Fair,1894,Fall Gentian,44
Knox ,No. Knox Co. Fair,1894,McIntosh Red,44
Knox ,No. Knox Co. Fair,1894,Wealthy,44
Knox ,No. Knox Co. Fair,1894,Sweet Russet,44
Knox ,No. Knox Co. Fair,1894,Gano,44
Knox ,No. Knox Co. Fair,1894,Lyscom,44
Knox ,No. Knox Co. Fair,1894,Pippin,44
Knox ,No. Knox Co. Fair,1894,River,44
Knox ,No. Knox Co. Fair,1894,Primate,44
Knox ,No. Knox Co. Fair,1894,Mother,44
Knox ,No. Knox Co. Fair,1894,Bethel,44
Knox ,No. Knox Co. Fair,1894,Orange Sweet,44
Knox ,No. Knox Co. Fair,1894,Golden Pippin,44
Knox ,No. Knox Co. Fair,1894,Common Russets,44
Knox ,No. Knox Co. Fair,1894,Holly,44
Knox ,No. Knox Co. Fair,1894,Minister,44
Knox ,No. Knox Co. Fair,1894,Prolific,44
Knox ,No. Knox Co. Fair,1894,Eureka Red Streak,44
Knox ,No. Knox Co. Fair,1894,Peck's Pleasant,44
Knox ,No. Knox Co. Fair,1894,Spitzenberg,44
Knox ,No. Knox Co. Fair,1894,Longfellow,44
Knox ,No. Knox Co. Fair,1894,Salome,44
Knox ,No. Knox Co. Fair,1895,Porter,60
Knox ,No. Knox Co. Fair,1895,Northern Spy,60
Knox ,No. Knox Co. Fair,1895,Baldwin,60
Knox ,No. Knox Co. Fair,1895,Yellow Bellflower,60
Knox ,No. Knox Co. Fair,1895,Blue Pearmain,60
Knox ,No. Knox Co. Fair,1895,Talman Sweet,60
Knox ,No. Knox Co. Fair,1895,Union Pippin,60
Knox ,No. Knox Co. Fair,1895,Fall Greening,60
Knox ,No. Knox Co. Fair,1895,Fameuse,60
Knox ,No. Knox Co. Fair,1895,Hurlburt,60
Knox ,No. Knox Co. Fair,1895,Gravenstein,60
Knox ,No. Knox Co. Fair,1895,Tompkins King,60
Knox ,No. Knox Co. Fair,1895,Golden Russet,60
Knox ,No. Knox Co. Fair,1895,Hubbardston,60
Knox ,No. Knox Co. Fair,1895,Roxbury Russet,60
Knox ,No. Knox Co. Fair,1895,Nod Head,60
Knox ,No. Knox Co. Fair,1895,Winthrop Greening,60
Knox ,No. Knox Co. Fair,1895,Greening,60
Knox ,No. Knox Co. Fair,1895,Fallawater,60
Knox ,No. Knox Co. Fair,1895,St. Lawrence,60
Knox ,No. Knox Co. Fair,1895,Wagner,60
Knox ,No. Knox Co. Fair,1895,Stark,60
Knox ,No. Knox Co. Fair,1895,Munson Sweet,60
Knox ,No. Knox Co. Fair,1895,Rhode Island Greening,60
Knox ,No. Knox Co. Fair,1895,Twenty Ounce Pippin,60
Knox ,No. Knox Co. Fair,1895,Newtown Pippin,60
Knox ,No. Knox Co. Fair,1895,Fall Gentian,60
Knox ,No. Knox Co. Fair,1895,McIntosh Red,60
Knox ,No. Knox Co. Fair,1895,Wealthy,60
Knox ,No. Knox Co. Fair,1895,Ben Davis,60
Knox ,No. Knox Co. Fair,1895,Granite Beauty,60
Knox ,No. Knox Co. Fair,1895,Sweet Russet,60
Knox ,No. Knox Co. Fair,1895,Lyscom,60
Knox ,No. Knox Co. Fair,1895,Pippin,60
Knox ,No. Knox Co. Fair,1895,Pound Sweet,60
Knox ,No. Knox Co. Fair,1895,Black Oxford,60
Knox ,No. Knox Co. Fair,1895,Philadelphia Pippin,60
Knox ,No. Knox Co. Fair,1895,Lake,60
Knox ,No. Knox Co. Fair,1895,Milding,60
Knox ,No. Knox Co. Fair,1895,Pewaukee,60
Knox ,No. Knox Co. Fair,1895,Strawberry,60
Knox ,No. Knox Co. Fair,1895,Garden Royal,60
Knox ,No. Knox Co. Fair,1895,Golden Pippin,60
Knox ,No. Knox Co. Fair,1895,Grimes Golden,60
Knox ,No. Knox Co. Fair,1895,Holly,60
Knox ,No. Knox Co. Fair,1895,Maiden Blush,60
Knox ,No. Knox Co. Fair,1895,Minister,60
Knox ,No. Knox Co. Fair,1895,Prolific,60
Knox ,No. Knox Co. Fair,1895,Russet,60
Knox ,No. Knox Co. Fair,1895,Tippecanoe,60
Knox ,No. Knox Co. Fair,1895,English Russett,60
Knox ,No. Knox Co. Fair,1895,Eureka Red Streak,60
Knox ,No. Knox Co. Fair,1895,Potter's Sweet,60
Knox ,No. Knox Co. Fair,1895,Fountain,60
Knox ,No. Knox Co. Fair,1895,Improved Fameuse,60
Knox ,No. Knox Co. Fair,1895,King Sweet,60
Knox ,No. Knox Co. Fair,1895,N. Y. Greening,60
Knox ,No. Knox Co. Fair,1895,Pearmain,60
Knox ,No. Knox Co. Fair,1895,Red Streak,60
Knox ,No. Knox Co. Fair,1895,R. I. Russet,60
Knox ,No. Knox Co. Fair,1896,Porter,61
Knox ,No. Knox Co. Fair,1896,Northern Spy,61
Knox ,No. Knox Co. Fair,1896,Baldwin,61
Knox ,No. Knox Co. Fair,1896,Yellow Bellflower,61
Knox ,No. Knox Co. Fair,1896,Blue Pearmain,61
Knox ,No. Knox Co. Fair,1896,Union Pippin,61
Knox ,No. Knox Co. Fair,1896,Fall Greening,61
Knox ,No. Knox Co. Fair,1896,Fameuse,61
Knox ,No. Knox Co. Fair,1896,Gravenstein,61
Knox ,No. Knox Co. Fair,1896,Tompkins King,61
Knox ,No. Knox Co. Fair,1896,Golden Russet,61
Knox ,No. Knox Co. Fair,1896,Hubbardston,61
Knox ,No. Knox Co. Fair,1896,Nod Head,61
Knox ,No. Knox Co. Fair,1896,Winthrop Greening,61
Knox ,No. Knox Co. Fair,1896,Greening,61
Knox ,No. Knox Co. Fair,1896,Fallawater,61
Knox ,No. Knox Co. Fair,1896,St. Lawrence,61
Knox ,No. Knox Co. Fair,1896,Wagner,61
Knox ,No. Knox Co. Fair,1896,Stark,61
Knox ,No. Knox Co. Fair,1896,Munson Sweet,61
