County,Fair,Year,IsApple,Given_ID,Given_ID_Clean,Alt_ID,Alt_ID_Clean,Presumed_ID,Presumed_ID_Clean,Uncertain
Waldo,Waldo & Penobscot Co. Fair (Mon,1889,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1889,True,Bare Limb Greening,bare limb greening,Bald Limb Greening,bald limb greening,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1889,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1889,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1889,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1889,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1889,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1889,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1889,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1891,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1891,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1891,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1891,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1891,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1891,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1891,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1891,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1891,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1892,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1892,True,Bare Limb Greening,bare limb greening,Bald Limb Greening,bald limb greening,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1892,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1892,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1892,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1892,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1892,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1892,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1892,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1892,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1893,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1893,True,Bare Limb Greening,bare limb greening,Bald Limb Greening,bald limb greening,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1893,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1893,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1893,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1893,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1893,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1893,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1893,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1894,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1894,True,Bare Limb Greening,bare limb greening,Bald Limb Greening,bald limb greening,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1894,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1894,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1894,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1894,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1894,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1894,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1894,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1894,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1895,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1895,True,Bare Limb Greening,bare limb greening,Bald Limb Greening,bald limb greening,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1895,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1895,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1895,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1895,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1895,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1895,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1895,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1895,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1896,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1896,True,Bare Limb Greening,bare limb greening,Bald Limb Greening,bald limb greening,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1896,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1896,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1896,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1896,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1896,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1896,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1896,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1896,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1897,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1897,True,Bare Limb Greening,bare limb greening,Bald Limb Greening,bald limb greening,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1897,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1897,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1897,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1897,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1897,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1897,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1897,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1897,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1898,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1898,True,Bare Limb Greening,bare limb greening,Bald Limb Greening,bald limb greening,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1898,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1898,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1898,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1898,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1898,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1898,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1898,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1898,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1899,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1899,True,Bare Limb Greening,bare limb greening,Bald Limb Greening,bald limb greening,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1899,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1899,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1899,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1899,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1899,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1899,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1899,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1899,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,Bare Limb Greening,bare limb greening,Bald Limb Greening,bald limb greening,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,Ben Davis,ben davis,,,Ben Davis,ben davis,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,Black Oxford,black oxford,,,Black Oxford,black oxford,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1900,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Alexander,alexander,,,Alexander,alexander,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Baxter,baxter,,,Baxter,baxter,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Ben Davis,ben davis,,,Ben Davis,ben davis,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Duchess of Oldenberg,duchess of oldenberg,"Duchess Oldnyburgh, Duchess Ollenburg","duchess oldnyburgh, duchess ollenburg",Duchess of Oldenberg,duchess of oldenberg,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Fall Harvey,fall harvey,,,Fall Harvey,fall harvey,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Fallawater,fallawater,Fallow Water,fallow water,Fallawater,fallawater,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Gravenstein,gravenstein,,,Gravenstein,gravenstein,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Maine,maine,,,Mann,mann,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Milding,milding,,,Milden,milden,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Snow,snow,,,Fameuse,fameuse,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Stark,stark,,,Stark,stark,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Wealthy,wealthy,,,Wealthy,wealthy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Winthrop Greening,winthrop greening,,,Winthrop Greening,winthrop greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1903,True,Wolf River,wolf river,,,Wolf River,wolf river,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Alexander,alexander,,,Alexander,alexander,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Baxter,baxter,,,Baxter,baxter,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Ben Davis,ben davis,,,Ben Davis,ben davis,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Fall Harvey,fall harvey,,,Fall Harvey,fall harvey,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Fallawater,fallawater,Fallow Water,fallow water,Fallawater,fallawater,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Gravenstein,gravenstein,,,Gravenstein,gravenstein,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Mann,mann,,,Mann,mann,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Milding,milding,,,Milden,milden,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Snow,snow,,,Fameuse,fameuse,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Stark,stark,,,Stark,stark,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Wealthy,wealthy,,,Wealthy,wealthy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Winthrop Greening,winthrop greening,,,Winthrop Greening,winthrop greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1904,True,Wolf River,wolf river,,,Wolf River,wolf river,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Alexander,alexander,,,Alexander,alexander,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Baxter,baxter,,,Baxter,baxter,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Ben Davis,ben davis,,,Ben Davis,ben davis,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Black Baldwin,black baldwin,,,Black Baldwin,black baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Fall Harvey,fall harvey,,,Fall Harvey,fall harvey,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Fallawater,fallawater,Fallow Water,fallow water,Fallawater,fallawater,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Gano,gano,Ganno,ganno,Gano,gano,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Gravenstein,gravenstein,,,Gravenstein,gravenstein,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Mann,mann,,,Mann,mann,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Milding,milding,,,Milden,milden,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,North Star,north star,,,Dudley Winter,dudley winter,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Porter,porter,,,Porter,porter,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Rolfe,rolfe,,,Rolfe,rolfe,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Simpson,simpson,,,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Snow,snow,,,Fameuse,fameuse,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Stark,stark,,,Stark,stark,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Wealthy,wealthy,,,Wealthy,wealthy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Wine Apple,wine apple,,,Wine,wine,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Winthrop Greening,winthrop greening,,,Winthrop Greening,winthrop greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Wolf River,wolf river,,,Wolf River,wolf river,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1910,True,Yellow Transparent,yellow transparent,,,Yellow Transparent,yellow transparent,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,False,(Pear) Bartlett,bartlett,,,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,False,(Pear) Clapp's Favorite,clapp's favorite,,,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,False,(Pear) Eastern Belle,eastern belle,,,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,False,(Pear) Indian Queen,indian queen,,,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Alexander,alexander,,,Alexander,alexander,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Baxter,baxter,,,Baxter,baxter,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Ben Davis,ben davis,,,Ben Davis,ben davis,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Black Baldwin,black baldwin,,,Black Baldwin,black baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Duchess of Oldenberg,duchess of oldenberg,"Duchess Oldnyburgh, Duchess Ollenburg","duchess oldnyburgh, duchess ollenburg",Duchess of Oldenberg,duchess of oldenberg,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Fall Harvey,fall harvey,,,Fall Harvey,fall harvey,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Fallawater,fallawater,Fallow Water,fallow water,Fallawater,fallawater,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Gano,gano,Ganno,ganno,Gano,gano,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Gravenstein,gravenstein,,,Gravenstein,gravenstein,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Mann,mann,,,Mann,mann,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Milding,milding,,,Milden,milden,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,North Star,north star,,,Dudley Winter,dudley winter,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Rolfe,rolfe,,,Rolfe,rolfe,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Simpson,simpson,,,,,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Snow,snow,,,Fameuse,fameuse,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Stark,stark,,,Stark,stark,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Wealthy,wealthy,,,Wealthy,wealthy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Williams Favorite,williams favorite,,,Williams,williams,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Winthrop Greening,winthrop greening,,,Winthrop Greening,winthrop greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1911,True,Wolf River,wolf river,,,Wolf River,wolf river,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Baldwin,baldwin,,,Baldwin,baldwin,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Baxter,baxter,,,Baxter,baxter,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Bell Flower,bell flower,,,Yellow Bellflower,yellow bellflower,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Ben Davis,ben davis,,,Ben Davis,ben davis,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Fall Harvey,fall harvey,,,Fall Harvey,fall harvey,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Fallawater,fallawater,Fallow Water,fallow water,Fallawater,fallawater,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Gano,gano,Ganno,ganno,Gano,gano,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Gravenstein,gravenstein,,,Gravenstein,gravenstein,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,King of Tompkins County,king of tompkins county,King Tompkins Co.,king tompkins co.,Tompkins County King,tompkins county king,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Mann,mann,,,Mann,mann,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Milding,milding,,,Milden,milden,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Nodhead,nodhead,,,Jewett's Fine Red,jewett's fine red,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,North Star,north star,,,Dudley Winter,dudley winter,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Northern Spy,northern spy,,,Northern Spy,northern spy,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Rhode Island Greening,rhode island greening,,,Rhode Island Greening,rhode island greening,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Snow,snow,,,Fameuse,fameuse,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Stark,stark,,,Stark,stark,False
Waldo,Waldo & Penobscot Co. Fair (Mon,1914,True,Wealthy,wealthy,,,Wealthy,wealthy,False
