County,Fair,Year,Event,Location,Source,Page,Notes,Missing Location,Town Latitude,Town Longitude,County Longitude,County Latitude,Coalesce Latitude,Coalesce Longitude
cumberland,gorham,1883.0,gorham grange fair,gorham,portland daily press,4,premiums,False,43.68258407,-70.44596987,-70.268,43.874,43.68258407,-70.44596987
cumberland,gorham,1886.0,gorham grange fair,gorham,portland daily press,1,description,False,43.68258407,-70.44596987,-70.268,43.874,43.68258407,-70.44596987
cumberland,bridgton,1884.0,bridgton fair,bridgton,bridgton news,2,premiums,False,44.05530797,-70.7369216,-70.268,43.874,44.05530797,-70.7369216
cumberland,bridgton,1885.0,bridgton fair,bridgton,bridgton news,1,premiums,False,44.05530797,-70.7369216,-70.268,43.874,44.05530797,-70.7369216
cumberland,bridgton,1887.0,bridgton fair,bridgton,bridgton news,2,premiums,False,44.05530797,-70.7369216,-70.268,43.874,44.05530797,-70.7369216
cumberland,bridgton,1887.0,bridgton fair,bridgton,bridgton news,4,premiums,False,44.05530797,-70.7369216,-70.268,43.874,44.05530797,-70.7369216
cumberland,bridgton,1900.0,bridgton fair,bridgton,bridgton news,2,description,False,44.05530797,-70.7369216,-70.268,43.874,44.05530797,-70.7369216
cumberland,scarborough,1877.0,cape elizabeth & scarboro farmers club fair,scarborough,portland daily press,3,description,False,43.58519433,-70.32287173,-70.268,43.874,43.58519433,-70.32287173
cumberland,baldwin,1875.0,baldwin & sebago fair,baldwin,bridgton news,1,premiums,False,43.8332,-70.7782,-70.268,43.874,43.8332,-70.7782
cumberland,baldwin,1876.0,baldwin & sebago fair,baldwin,portland daily press,3,premiums,False,43.8332,-70.7782,-70.268,43.874,43.8332,-70.7782
cumberland,baldwin,1890.0,baldwin & sebago fair,west baldwin,portland daily press,3,premiums,False,43.8332,-70.7781,-70.268,43.874,43.8332,-70.7781
cumberland,baldwin,1895.0,baldwin & sebago fair,baldwin,portland daily press,3,premiums,False,43.8332,-70.7782,-70.268,43.874,43.8332,-70.7782
cumberland,baldwin,1923.0,oxford & cumberland union pomona,west baldwin,sanford tribune & advocate,3,description,False,43.8332,-70.7781,-70.268,43.874,43.8332,-70.7781
cumberland,cumberland,1873.0,cumberland fair,cumberland,portland daily press,3,premiums,False,43.7965,-70.2585,-70.268,43.874,43.7965,-70.2585
cumberland,cumberland,1874.0,cumberland fair,cumberland,portland daily press,1,premiums,False,43.7965,-70.2585,-70.268,43.874,43.7965,-70.2585
cumberland,cumberland,1883.0,cumberland fair,cumberland,portland daily press,1,description,False,43.7965,-70.2585,-70.268,43.874,43.7965,-70.2585
cumberland,cumberland,1884.0,cumberland fair,west cumberland,maine farmer,1,description,False,43.8156,-70.3142,-70.268,43.874,43.8156,-70.3142
cumberland,denmark,1876.0,denmark fair,denmark,bridgton news,2,description,False,43.9703,-70.8034,-70.268,43.874,43.9703,-70.8034
cumberland,naples,1877.0,naples fair,naples,bridgton news,2,description,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1878.0,naples fair,naples,bridgton news,4,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1879.0,naples fair,naples,bridgton news,2,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1880.0,naples fair,naples,bridgton news,4,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1881.0,naples fair,naples,bridgton news,1,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1882.0,naples fair,naples,bridgton news,2,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1884.0,naples fair,naples,bridgton news,1,description,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,,,,,,,True,,,-70.268,43.874,43.874,-70.268
cumberland,naples,1886.0,naples fair,naples,bridgton news,2,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1887.0,naples fair,naples,bridgton news,4,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1888.0,naples fair,naples,bridgton news,1,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1889.0,naples fair,naples,bridgton news,2,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1890.0,naples fair,naples,bridgton news,2,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1891.0,naples fair,naples,bridgton news,2,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,naples,1883.0,naples fair,naples,bridgton news,4,premiums,False,43.97244764,-70.59687065,-70.268,43.874,43.97244764,-70.59687065
cumberland,casco,1884.0,ede's falls fair,ede's falls,bridgton news,1,premiums,False,43.999,-70.5687,-70.268,43.874,43.999,-70.5687
cumberland,casco,1885.0,ede's falls fair,ede's falls,bridgton news,1,premiums,False,43.999,-70.5687,-70.268,43.874,43.999,-70.5687
cumberland,harrison,1870.0,harrison town fair,harrison,bridgton weekly news,3,description,False,44.1103,-70.6792,-70.268,43.874,44.1103,-70.6792
cumberland,harrison,1870.0,harrison town fair,harrison,portland daily press,2,description,False,44.1103,-70.6792,-70.268,43.874,44.1103,-70.6792
cumberland,harrison,1880.0,harrison & bridgton fair,,bridgton news,4,premiums,True,,,-70.268,43.874,43.874,-70.268
cumberland,harrison,1882.0,harrison & bridgton fair,,bridgton news,1,premiums,True,,,-70.268,43.874,43.874,-70.268
cumberland,harrison,1889.0,union fair,south harrison,bridgton news,1,premiums,False,44.02301314,-70.63021359,-70.268,43.874,44.02301314,-70.63021359
cumberland,harrison,1891.0,no. cumberland co. ag. soc. fair,harrison,lewiston evening journal,2,description,False,44.1103,-70.6792,-70.268,43.874,44.1103,-70.6792
cumberland,cumberland co. fair,1863.0,cumberland county fair,portland,portland daily press,2,premiums,False,43.67461078,-70.2821899,-70.268,43.874,43.67461078,-70.2821899
cumberland,cumberland co. fair,1880.0,cumberland county fair,portland,portland daily press,3,description,False,43.67461078,-70.2821899,-70.268,43.874,43.67461078,-70.2821899
cumberland,cumberland co. fair,1880.0,cumberland county fair,portland,portland daily press,3,premiums,False,43.67461078,-70.2821899,-70.268,43.874,43.67461078,-70.2821899
cumberland,cumberland co. fair,1881.0,cumberland county fair,portland,portland daily press,3,premiums,False,43.67461078,-70.2821899,-70.268,43.874,43.67461078,-70.2821899
cumberland,cumberland co. fair,1882.0,cumberland county fair,portland,portland daily press,3,premiums,False,43.67461078,-70.2821899,-70.268,43.874,43.67461078,-70.2821899
cumberland,cumberland co. fair,1882.0,cumberland county fair,portland,maine farmer,1,premiums,False,43.67461078,-70.2821899,-70.268,43.874,43.67461078,-70.2821899
cumberland,cumberland co. fair,1883.0,cumberland county fair,portland,portland daily press,1,premiums,False,43.67461078,-70.2821899,-70.268,43.874,43.67461078,-70.2821899
cumberland,cumberland co. fair,1906.0,cumberland county fair,gorham,lewiston evening journal,3,premiums,False,43.68258407,-70.44596987,-70.268,43.874,43.68258407,-70.44596987
aroostook,northern aroostook fair,1902.0,northern aroostook fair,presque isle,fort fairfield review,2,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1892.0,northern aroostook fair,presque isle,star-herald,1,description,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1875.0,northern aroostook fair,presque isle,presque isle sunrise,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1876.0,northern aroostook fair,presque isle,north star,2,description,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1878.0,northern aroostook fair,presque isle,north star,2,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1888.0,northern aroostook fair,presque isle,north star,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1889.0,northern aroostook fair,fort fairfield,north star,1,premiums,False,46.77142854,-67.84373801,-68.412,46.574,46.77142854,-67.84373801
aroostook,northern aroostook fair,1890.0,northern aroostook fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1891.0,northern aroostook fair,presque isle,star-herald,4,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1892.0,northern aroostook fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1894.0,northern aroostook fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1895.0,northern aroostook fair,presque isle,star-herald,2,des. & prem.,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1896.0,northern aroostook fair,presque isle,star-herald,3,description,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1897.0,northern aroostook fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1898.0,northern aroostook fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1899.0,northern aroostook fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1900.0,northern aroostook fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1901.0,northern aroostook fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1903.0,northern aroostook fair,presque isle,star-herald,6,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1904.0,northern aroostook fair,presque isle,the independent,3,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern aroostook fair,1887.0,northern aroostook fair,presque isle,maine farmer,1,description,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,sherman mills,1898.0,southern aroostook agr. soc. fair,sherman mills,maine farmer,6,premiums,False,45.87307718,-68.3845346,-68.412,46.574,45.87307718,-68.3845346
aroostook,mapleton,1889.0,mapleton fair,mapleton,aroostook herald,4,premiums,False,46.68267605,-68.15733123,-68.412,46.574,46.68267605,-68.15733123
aroostook,northern maine fair,1905.0,northern maine fair,presque isle,fort fairfield review,2,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1906.0,northern maine fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1907.0,northern maine fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1908.0,northern maine fair,presque isle,fort fairfield review,9,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1909.0,northern maine fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1910.0,northern maine fair,presque isle,star-herald,8,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1911.0,northern maine fair,presque isle,star-herald,"4, 5",premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1912.0,northern maine fair,presque isle,star-herald,1,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1913.0,northern maine fair,presque isle,star-herald,"1, 8",premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1914.0,northern maine fair,presque isle,star-herald,9,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1915.0,northern maine fair,presque isle,star-herald,"3, 4",premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1917.0,northern maine fair,presque isle,star-herald,7,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1918.0,northern maine fair,presque isle,star-herald,4,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1919.0,northern maine fair,presque isle,star-herald,6,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1920.0,northern maine fair,presque isle,star-herald,7,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1921.0,northern maine fair,presque isle,star-herald,11,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1924.0,northern maine fair,presque isle,presque isle star-herald,6,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1925.0,northern maine fair,presque isle,presque isle star-herald,2,description,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1925.0,northern maine fair,presque isle,presque isle star-herald,3,description,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1925.0,northern maine fair,presque isle,presque isle star-herald,4,description,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,northern maine fair,1916.0,northern maine fair,presque isle,fort fairfield review,3,premiums,False,46.6816593,-68.01463704,-68.412,46.574,46.6816593,-68.01463704
aroostook,fort fairfield,1893.0,fort fairfield fair,fort fairfield,northern leader,4,premiums,False,46.77142854,-67.84373801,-68.412,46.574,46.77142854,-67.84373801
oxford,bethel,1892.0,bethel town fair,bethel,lewiston evening journal,7,premiums,False,44.41019931,-70.79546898,-70.734,44.426,44.41019931,-70.79546898
oxford,bethel,1862.0,bethel town fair,bethel,oxford democrat,2,description,False,44.41019931,-70.79546898,-70.734,44.426,44.41019931,-70.79546898
oxford,bethel,1860.0,bethel town fair,bethel,bethel courier,2,description,False,44.41019931,-70.79546898,-70.734,44.426,44.41019931,-70.79546898
oxford,denmark,1871.0,denmark fair,denmark,oxford democrat,2,premiums,False,43.9703,-70.8034,-70.734,44.426,43.9703,-70.8034
oxford,denmark,1881.0,denmark fair,denmark,bridgton news,2,premiums,False,43.9703,-70.8034,-70.734,44.426,43.9703,-70.8034
oxford,fryeburg,1900.0,west oxford co. fair,fryeburg,maine farmer,5,premiums,False,44.02446799,-70.97189275,-70.734,44.426,44.02446799,-70.97189275
oxford,otisfield,1874.0,harrison & otisfield union fair,bolsters mills,bridgton news,2,description,False,44.1159018,-70.59668032,-70.734,44.426,44.1159018,-70.59668032
oxford,otisfield,1875.0,harrison & otisfield union fair,bolsters mills,bridgton news,2,description,False,44.1159018,-70.59668032,-70.734,44.426,44.1159018,-70.59668032
oxford,otisfield,1892.0,otisfield fair,otisfield,lewiston evening journal,8,premiums,False,44.07763603,-70.54997344,-70.734,44.426,44.07763603,-70.54997344
oxford,otisfield,1896.0,otisfield fair,otisfield,lewiston evening journal,6,description,False,44.07763603,-70.54997344,-70.734,44.426,44.07763603,-70.54997344
oxford,hartford,1888.0,hartford fair,hartford centre,maine farmer,1,description,False,44.37299726,-70.34667439,-70.734,44.426,44.37299726,-70.34667439
oxford,oxford co. fair,1857.0,oxford county fair,,oxford democrat,,,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1858.0,oxford county fair,,oxford democrat,1,description,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1859.0,oxford county fair,,oxford democrat,1,des. & prem.,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1860.0,oxford county fair,,oxford democrat,1,description,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1861.0,oxford county fair,,oxford democrat,,,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1865.0,bethel town fair,,oxford democrat,,,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1866.0,bethel town fair,,oxford democrat,,,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1869.0,oxford county fair,,oxford democrat,2,description,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1877.0,oxford county fair,,lewiston evening journal,4,description,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1879.0,oxford county fair,,oxford democrat,4,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1879.0,oxford county fair,,oxford democrat,2,description,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1880.0,oxford county fair,,lewiston evening journal,,,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1880.0,oxford county fair,,lewiston evening journal,2,description,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1881.0,oxford county fair,,oxford democrat,,,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1882.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1883.0,oxford county fair,,oxford democrat,5,description,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1885.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1886.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1886.0,oxford county fair,,maine farmer,1,description,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1887.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1888.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1889.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1890.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1891.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1892.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1893.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1894.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1895.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1896.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1897.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1898.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1899.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1899.0,oxford county fair,,lewiston evening journal,,,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1900.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1901.0,oxford county fair,,lewiston evening journal,,,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1901.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1902.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1903.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1904.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1905.0,oxford county fair,,oxford democrat,,,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1906.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1907.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1908.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1909.0,oxford county fair,,oxford democrat,1,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1910.0,oxford county fair,,oxford democrat,1,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1911.0,oxford county fair,,oxford democrat,1,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1912.0,oxford county fair,,oxford democrat,1,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1913.0,oxford county fair,,oxford democrat,1,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1914.0,oxford county fair,,oxford democrat,1,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1915.0,oxford county fair,,oxford democrat,1,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1916.0,oxford county fair,,oxford democrat,1,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1917.0,oxford county fair,,oxford democrat,1,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1918.0,oxford county fair,,oxford democrat,1,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1919.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1920.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1921.0,oxford county fair,,oxford democrat,3,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1923.0,oxford county fair,,lewiston evening journal,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1881.0,oxford county fair,,oxford democrat,2,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1922.0,oxford county fair,,lewiston evening journal,13,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,oxford co. fair,1922.0,oxford county fair,,lewiston evening journal,11,premiums,True,,,-70.734,44.426,44.426,-70.734
oxford,dixfield,1902.0,dixfield fair,dixfield,lewiston evening journal,8,premiums,False,44.54152526,-70.43477815,-70.734,44.426,44.54152526,-70.43477815
oxford,andover,1908.0,north oxford ag. soc. fair,andover,lewiston evening journal,3,premiums,False,44.63595285,-70.75169077,-70.734,44.426,44.63595285,-70.75169077
oxford,andover,1906.0,north oxford ag. soc. fair,andover,lewiston evening journal,3,premiums,False,44.63595285,-70.75169077,-70.734,44.426,44.63595285,-70.75169077
oxford,andover,1913.0,north oxford ag. soc. fair,andover,lewiston evening journal,8,premiums,False,44.63595285,-70.75169077,-70.734,44.426,44.63595285,-70.75169077
oxford,hebron,1907.0,east hebron grange fair,east hebron,lewiston evening journal,9,description,False,44.22552627,-70.31783293,-70.734,44.426,44.22552627,-70.31783293
oxford,hebron,1913.0,east hebron grange fair,east hebron,lewiston evening journal,2,description,False,44.22552627,-70.31783293,-70.734,44.426,44.22552627,-70.31783293
oxford,hebron,1912.0,east hebron grange fair,east hebron,lewiston evening journal,3,description,False,44.22552627,-70.31783293,-70.734,44.426,44.22552627,-70.31783293
oxford,hebron,1919.0,east hebron grange fair,east hebron,lewiston evening journal,3,description,False,44.22552627,-70.31783293,-70.734,44.426,44.22552627,-70.31783293
oxford,hebron,1920.0,hebron grange fair,hebron,lewiston evening journal,11,premiums,False,44.19732335,-70.40800334,-70.734,44.426,44.19732335,-70.40800334
oxford,buckfield,1919.0,mountain grange fair,north buckfield,oxford democrat,3,premiums,False,44.31062147,-70.40416004,-70.734,44.426,44.31062147,-70.40416004
oxford,paris,1921.0,paris hill fair,paris hill,oxford democrat,3,description,False,44.26577473,-70.49901496,-70.734,44.426,44.26577473,-70.49901496
oxford,paris,1920.0,paris hill fair,paris hill,oxford democrat,1,premiums,False,44.26577473,-70.49901496,-70.734,44.426,44.26577473,-70.49901496
oxford,paris,1919.0,west paris grange fair,west paris,oxford democrat,3,premiums,False,44.32838746,-70.57036787,-70.734,44.426,44.32838746,-70.57036787
oxford,canton,1894.0,androscoggin valley fair,canton,lewiston evening journal,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1895.0,androscoggin valley fair,canton,lewiston evening journal,10,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1897.0,androscoggin valley fair,canton,oxford democrat,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1898.0,androscoggin valley fair,canton,lewiston saturday journal,12,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1898.0,androscoggin valley fair,canton,oxford democrat,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1899.0,androscoggin valley fair,canton,lewiston evening journal,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1900.0,androscoggin valley fair,canton,lewiston saturday journal,14,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1900.0,androscoggin valley fair,canton,oxford democrat,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1901.0,androscoggin valley fair,canton,lewiston evening journal,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1901.0,androscoggin valley fair,canton,oxford democrat,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1902.0,androscoggin valley fair,canton,lewiston evening journal,2,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1905.0,androscoggin valley fair,canton,lewiston evening journal,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1906.0,androscoggin valley fair,canton,oxford democrat,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1909.0,androscoggin valley fair,canton,lewiston evening journal,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1909.0,androscoggin valley fair,canton,oxford democrat,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1910.0,androscoggin valley fair,canton,oxford democrat,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1911.0,androscoggin valley fair,canton,oxford democrat,3,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
oxford,canton,1914.0,androscoggin valley fair,canton,lewiston evening journal,10,premiums,False,44.44029548,-70.31521095,-70.734,44.426,44.44029548,-70.31521095
